cell_id,elephant_count,inside_protected_area,dist_to_settlement_km,dist_to_road_km,elephant_score,settlement_proximity_score,road_proximity_score,conflict_risk_score,priority_zone,nearest_settlement
1000,0.0,False,83.13334819342899,83.13334819342899,0.0,0.49518468811975014,0.4894035953607252,0.2953764850441426,False,Voi
1001,0.0,False,72.92721892843008,72.92721892843008,0.0,0.5586264335573894,0.5521046825672669,0.33321933483739685,False,Voi
1002,0.0,False,63.02400288319041,63.02400288319041,0.0,0.6201852571861147,0.6129448303603451,0.36993902626393793,False,Voi
1003,1.0,False,53.59188948157758,53.59188948157758,0.0053475935828877,0.6788156861986294,0.6708907714297656,0.4070509747216736,False,Voi
1004,2.0,False,44.928568828651116,44.928568828651116,0.0106951871657754,0.7326672658952014,0.724113654430105,0.44131235096390203,False,Voi
1005,6.0,True,37.569694911937454,37.569694911937454,0.03208556149732621,0.7784103476855614,0.7693227031510705,0.47715413984992006,False,Voi
1006,7.0,True,32.416163476902604,32.416163476902604,0.0374331550802139,0.8104449242539377,0.8009832882308547,0.49840172577752323,False,Voi
1007,12.0,True,30.6031588785617,30.6031588785617,0.06417112299465241,0.8217146400510583,0.812121434385468,0.5158192715288189,False,Voi
1008,19.0,True,32.6912681328165,32.6912681328165,0.10160427807486631,0.8087348616928988,0.7992931899993403,0.5230501267376182,False,Voi
1009,6.0,True,38.04345792533736,37.69109197506827,0.03208556149732621,0.7754654160946044,0.768576903480662,0.47604692047151037,False,Voi
1010,1.0,True,45.52263579475734,43.01266898834361,0.0053475935828877,0.7289745196778992,0.7358839348025172,0.44159657377728,False,Voi
1011,18.0,True,54.25620746502035,48.334246001618965,0.0962566844919786,0.6746862565881544,0.7031909661243726,0.4518658406105496,False,Voi
1012,1.0,True,63.73053998886669,53.6558230148943,0.0053475935828877,0.6157933916671975,0.670497997446228,0.38802645416718273,False,Voi
1013,4.0,True,73.66035165581106,58.977400028169676,0.0213903743315508,0.5540692484919394,0.6378050287680832,0.36611843291062707,False,Voi
1014,10.0,True,73.83091007178365,64.29897704144501,0.053475935828877004,0.5530090499262119,0.6051120600899387,0.368826707336396,False,Mtito Andei
1015,4.0,True,74.5092423851767,69.62055405472036,0.0213903743315508,0.5487925066284516,0.5724190914117939,0.344919629144694,False,Mtito Andei
1016,0.0,True,76.80280671693072,74.9421310679957,0.0,0.5345356105318095,0.5397261227336493,0.32227851997963763,False,Mtito Andei
1017,0.0,True,80.57378629792336,80.26370808127106,0.0,0.5110950366946432,0.5070331540555046,0.30543845722504437,False,Mtito Andei
1018,0.0,True,85.62720921044094,85.62720921044094,0.0,0.47968273907617787,0.4740826256719607,0.28612960942444154,False,Mtito Andei
1019,0.0,True,91.75141893155562,91.75141893155562,0.0,0.4416143838706341,0.4364587040240505,0.26342192636840533,False,Mtito Andei
1020,0.0,True,98.74738879959823,98.74738879959823,0.0,0.39812712950282436,0.393479146799079,0.237481882890571,False,Mtito Andei
1021,0.0,False,106.44336857467552,106.44336857467552,0.0,0.3502885829680401,0.3461990970870148,0.20894630401651645,False,Mtito Andei
1022,0.0,False,114.69853805654812,114.69853805654812,0.0,0.29897408878368814,0.2954836800911934,0.17833733066246446,False,Mtito Andei
1023,0.0,False,123.40072346260615,123.40072346260615,0.0,0.24488092408357076,0.24202203250027432,0.14607088697515352,False,Mtito Andei
1024,0.0,False,132.46185288557535,132.46141557861654,0.0,0.18855654769134422,0.18635790834833965,0.11247433681190516,False,Mtito Andei
1025,0.0,False,141.8131389845983,141.6617798414279,0.0,0.13042854472323628,0.1298357120292295,0.07807927702573973,False,Mtito Andei
1026,0.0,False,136.57453431843035,156.19654903357346,0.0,0.16299194021335728,0.04054173906642755,0.06106010378393545,False,Meru
1027,0.0,False,133.9100798412177,151.41358152022792,0.0,0.17955430565911001,0.06992577442141834,0.0748440240241585,False,Meru
